Species,Longitude,Latitude
Alternanthera philoxeroides,113.513145,26.753375
Alternanthera philoxeroides,-58.861902,-34.41889
Alternanthera philoxeroides,150.824076,-33.611726
Alternanthera philoxeroides,78.022296,30.289705
Alternanthera philoxeroides,-91.198941,29.720965
Alternanthera philoxeroides,-58.758322,-34.33835
Alternanthera philoxeroides,120.904595,24.70275
Alternanthera philoxeroides,-91.891708,30.40154
Alternanthera philoxeroides,87.266944,23.428889
Alternanthera philoxeroides,-58.003713,-34.949507
Alternanthera philoxeroides,-56.710267,-34.701303
Alternanthera philoxeroides,88.340128,22.586972
Alternanthera philoxeroides,-78.933501,33.731592
Alternanthera philoxeroides,110.097112,-6.927615
Alternanthera philoxeroides,83.371367,26.757768
Alternanthera philoxeroides,85.340014,23.357668
Alternanthera philoxeroides,-78.874819,35.775306
Alternanthera philoxeroides,83.002804,25.277266
Alternanthera philoxeroides,-80.808941,32.232721
Alternanthera philoxeroides,107.555657,-6.925475
Alternanthera philoxeroides,-57.286476,-25.402138
Alternanthera philoxeroides,121.025482,24.80834
Alternanthera philoxeroides,-92.136249,29.979481
Alternanthera philoxeroides,77.758169,12.985242
Alternanthera philoxeroides,82.877425,25.602521
Alternanthera philoxeroides,85.436595,27.666605
Alternanthera philoxeroides,-79.07177,33.792366
Alternanthera philoxeroides,79.53623,29.362667
Alternanthera philoxeroides,-49.127764,-25.37735
Alternanthera philoxeroides,-51.135307,-29.790639
Alternanthera philoxeroides,-95.167077,29.252336
Alternanthera philoxeroides,-40.356062,-3.680972
Alternanthera philoxeroides,79.459724,29.389166
Alternanthera philoxeroides,-92.003043,30.293068
Alternanthera philoxeroides,107.363998,-7.1672
Alternanthera philoxeroides,88.369308,22.517601
Alternanthera philoxeroides,-64.198947,-31.403565
Alternanthera philoxeroides,-90.207275,29.956803
Alternanthera philoxeroides,120.930327,24.778321
Alternanthera philoxeroides,77.145672,28.687543
Alternanthera philoxeroides,75.747562,29.173818
Alternanthera philoxeroides,-95.587622,29.722538
Alternanthera philoxeroides,121.197753,24.96265
Alternanthera philoxeroides,113.415315,27.070103
Alternanthera philoxeroides,76.637802,28.881647
Alternanthera philoxeroides,120.791588,23.728891
Alternanthera philoxeroides,91.769321,26.169399
Alternanthera philoxeroides,-94.191964,33.479202
Alternanthera philoxeroides,-58.716982,-34.414327
Alternanthera philoxeroides,88.440067,22.669572
Alternanthera philoxeroides,-76.426275,37.091958
Alternanthera philoxeroides,-58.871019,-34.18155
Alternanthera philoxeroides,106.626296,-6.231378
Alternanthera philoxeroides,-41.612981,-21.495054
Alternanthera philoxeroides,-47.378917,-22.567984
Alternanthera philoxeroides,-53.835235,-29.690364
Alternanthera philoxeroides,-75.619343,6.153148
Alternanthera philoxeroides,110.397721,-7.215839
Alternanthera philoxeroides,-58.490304,-33.003836
Alternanthera philoxeroides,86.725762,21.933769
Alternanthera philoxeroides,88.398477,22.670972
Alternanthera philoxeroides,151.032344,-33.964021
Alternanthera philoxeroides,-58.756362,-34.127013
Alternanthera philoxeroides,-82.338699,28.844553
Alternanthera philoxeroides,-82.418533,28.061831
Alternanthera philoxeroides,-81.454925,28.408333
Alternanthera philoxeroides,-96.922378,32.865653
Alternanthera philoxeroides,-98.48912,29.400038
Alternanthera philoxeroides,-80.097694,26.409605
Alternanthera philoxeroides,-82.397932,29.690778
Alternanthera philoxeroides,120.121883,30.239121
Alternanthera philoxeroides,-87.405481,32.114267
Alternanthera philoxeroides,113.082771,28.815414
Alternanthera philoxeroides,173.971168,-35.213937
Alternanthera philoxeroides,-85.316098,32.552981
Alternanthera philoxeroides,-88.274109,32.87347
Alternanthera philoxeroides,-88.885308,30.396032
Alternanthera philoxeroides,-89.338324,30.30761
Alternanthera philoxeroides,-90.163471,31.843734
Alternanthera philoxeroides,-89.771016,33.9871
Alternanthera philoxeroides,-89.445185,34.513805
Alternanthera philoxeroides,-89.3906,34.42518
Alternanthera philoxeroides,-89.015381,31.710405
Alternanthera philoxeroides,-88.53446,30.411588
Alternanthera philoxeroides,-88.169813,34.93111
Alternanthera philoxeroides,-91.046772,33.0667
Alternanthera philoxeroides,-89.053828,31.221782
Alternanthera philoxeroides,-89.730065,30.525459
Alternanthera philoxeroides,-81.042083,33.948242
Alternanthera philoxeroides,-95.375001,29.540314
Alternanthera philoxeroides,106.488734,29.751321
Alternanthera philoxeroides,-96.591159,32.733682
Alternanthera philoxeroides,-82.22257,29.517826
Alternanthera philoxeroides,174.310418,-39.349483
Alternanthera philoxeroides,-75.854015,35.860582
Alternanthera philoxeroides,-96.304755,30.601763
Alternanthera philoxeroides,-85.958686,31.804586
Alternanthera philoxeroides,-92.003006,34.178345
Alternanthera philoxeroides,88.75185,22.11001
Alternanthera philoxeroides,-81.172276,31.972935
Alternanthera philoxeroides,120.492261,23.635427
Alternanthera philoxeroides,145.7,-16.9
Alternanthera philoxeroides,174.788949,-36.612244
Alternanthera philoxeroides,-80.664589,28.2081
Alternanthera philoxeroides,120.29631,23.349963
Alternanthera philoxeroides,-80.074089,26.649787
Alternanthera philoxeroides,-81.031116,28.752084
Alternanthera philoxeroides,153.013412,-27.474314
Alternanthera philoxeroides,-97.220654,32.662915
Alternanthera philoxeroides,-80.68183,32.896437
Alternanthera philoxeroides,121.146949,24.896578
Alternanthera philoxeroides,120.506822,23.407756
Alternanthera philoxeroides,120.348983,23.362703
Alternanthera philoxeroides,-91.131867,30.483812
Alternanthera philoxeroides,120.930308,23.95212
Alternanthera philoxeroides,-80.594669,32.419315
Alternanthera philoxeroides,-97.639634,27.867107
Alternanthera philoxeroides,-85.088439,35.016968
Alternanthera philoxeroides,-92.642681,32.528489
Alternanthera philoxeroides,174.712495,-36.74008
Alternanthera philoxeroides,-94.2147,30.854514
Alternanthera philoxeroides,-66.335503,18.451195
Alternanthera philoxeroides,-81.505245,28.556538
Alternanthera philoxeroides,-86.224401,32.416548
Alternanthera philoxeroides,-97.170124,33.227218
Alternanthera philoxeroides,102.735987,16.489948
Alternanthera philoxeroides,-78.931403,36.070408
Alternanthera philoxeroides,-77.36225,35.624146
Alternanthera philoxeroides,-88.73779,30.344824
Alternanthera philoxeroides,-80.994987,33.973892
Alternanthera philoxeroides,-82.377244,28.073682
Alternanthera philoxeroides,174.823613,-36.885019
Alternanthera philoxeroides,-121.013817,37.431238
Alternanthera philoxeroides,-82.469807,27.29482
Alternanthera philoxeroides,114.21735,22.381559
Alternanthera philoxeroides,151.742998,-32.774919
Alternanthera philoxeroides,10.942037,43.722372
Alternanthera philoxeroides,100.727662,14.036675
Alternanthera philoxeroides,121.445645,24.948822
Alternanthera philoxeroides,150.943529,-33.915226
Alternanthera philoxeroides,150.6846,-34.050735
Alternanthera philoxeroides,150.7688,-33.80236
Alternanthera philoxeroides,-79.831757,32.833099
Alternanthera philoxeroides,121.525653,25.185883
Alternanthera philoxeroides,130.748933,32.771054
Alternanthera philoxeroides,-82.562101,29.828598
Alternanthera philoxeroides,-85.964188,33.950645
Alternanthera philoxeroides,-97.258388,32.754475
Alternanthera philoxeroides,-75.948805,36.757212
Alternanthera philoxeroides,-89.003395,32.321253
Alternanthera philoxeroides,-81.433542,31.366383
Alternanthera philoxeroides,121.893173,24.976847
Alternanthera philoxeroides,-81.035758,32.081803
Alternanthera philoxeroides,120.510812,24.098482
Alternanthera philoxeroides,-78.911693,36.07122
Alternanthera philoxeroides,-94.215817,30.339046
Alternanthera philoxeroides,-80.403914,25.466873
Alternanthera philoxeroides,-82.111161,28.552622
Alternanthera philoxeroides,-84.329254,33.593967
Alternanthera philoxeroides,-87.692151,30.44377
Alternanthera philoxeroides,-95.272206,30.101381
Alternanthera philoxeroides,-121.836266,38.025105
Alternanthera philoxeroides,-98.1245,29.642673
Alternanthera philoxeroides,-95.781902,29.732132
Alternanthera philoxeroides,120.396219,23.482592
Alternanthera philoxeroides,-81.038478,33.576691
Alternanthera philoxeroides,-76.697617,36.432605
Alternanthera philoxeroides,-121.787255,38.058711
Alternanthera philoxeroides,-80.058783,32.956056
Alternanthera philoxeroides,-87.633353,30.356512
Alternanthera philoxeroides,-82.626444,30.163701
Alternanthera philoxeroides,76.331459,9.678449
Alternanthera philoxeroides,-96.780725,33.119076
Alternanthera philoxeroides,-91.725979,30.313166
Alternanthera philoxeroides,-81.237194,34.675806
Alternanthera philoxeroides,-79.218059,35.960728
Alternanthera philoxeroides,-81.120261,32.35432
Alternanthera philoxeroides,-80.946441,35.377315
Alternanthera philoxeroides,120.553798,22.913187
Alternanthera philoxeroides,-80.272689,32.548133
Alternanthera philoxeroides,-81.963814,33.386764
Alternanthera philoxeroides,-97.161417,32.743952
Alternanthera philoxeroides,-52.681944,-32.120556
Alternanthera philoxeroides,-80.195328,33.007586
Alternanthera philoxeroides,102.687889,24.955225
Alternanthera philoxeroides,-84.996185,32.467542
Alternanthera philoxeroides,-82.993161,31.890765
Alternanthera philoxeroides,-95.421646,30.143251
Alternanthera philoxeroides,-95.478635,30.059722
Alternanthera philoxeroides,121.588065,24.980049
Alternanthera philoxeroides,121.500524,24.947478
Alternanthera philoxeroides,77.375918,8.181809
Alternanthera philoxeroides,-78.9318,35.618026
Alternanthera philoxeroides,-92.436212,34.651537
Alternanthera philoxeroides,-95.902612,30.962108
Alternanthera philoxeroides,-89.880664,30.054672
Alternanthera philoxeroides,121.298037,24.85198
Alternanthera philoxeroides,-81.052886,29.281063
Alternanthera philoxeroides,-78.28813,35.80932
Alternanthera philoxeroides,-76.26116,36.6565
Alternanthera philoxeroides,-87.68274,30.300061
Alternanthera philoxeroides,-76.707153,36.032413
Alternanthera philoxeroides,-80.834862,35.075462
Alternanthera philoxeroides,-88.066703,30.71997
Alternanthera philoxeroides,-78.563395,34.300745
Alternanthera philoxeroides,-81.820183,30.282219
Alternanthera philoxeroides,-95.14453,30.059811
Alternanthera philoxeroides,120.294381,23.612533
Alternanthera philoxeroides,-96.921222,31.245564
Alternanthera philoxeroides,-76.46962,36.845116
Alternanthera philoxeroides,107.772072,-7.280697
Alternanthera philoxeroides,109.911194,-7.21488
Alternanthera philoxeroides,119.046898,31.802324
Alternanthera philoxeroides,-95.021427,29.517486
Alternanthera philoxeroides,-81.447799,30.684247
Alternanthera philoxeroides,-77.94873,35.687787
Alternanthera philoxeroides,139.315561,35.540749
Alternanthera philoxeroides,174.409864,-36.666228
Alternanthera philoxeroides,-80.475953,27.802163
Alternanthera philoxeroides,120.370275,31.465865
Alternanthera philoxeroides,-94.379725,30.582876
Alternanthera philoxeroides,-48.66149,-26.776185
Alternanthera philoxeroides,-90.270178,33.831399
Alternanthera philoxeroides,-92.202728,34.829353
Alternanthera philoxeroides,118.834066,32.055544
Alternanthera philoxeroides,-66.136505,18.446732
Alternanthera philoxeroides,-88.497158,33.523982
Alternanthera philoxeroides,-80.294484,26.269468
Alternanthera philoxeroides,-89.663088,30.223354
Alternanthera philoxeroides,-97.166665,32.741665
Alternanthera philoxeroides,121.740586,25.102811
Alternanthera philoxeroides,-93.69695,33.56194
Alternanthera philoxeroides,-81.556904,28.410387
Alternanthera philoxeroides,-82.365055,27.150528
Alternanthera philoxeroides,120.659788,23.503695
Alternanthera philoxeroides,120.590483,24.094381
Alternanthera philoxeroides,-97.058166,32.768402
Alternanthera philoxeroides,-88.117373,36.733314
Alternanthera philoxeroides,120.947885,24.273382
Alternanthera philoxeroides,-92.52531,33.32576
Alternanthera philoxeroides,113.913696,27.145155
Alternanthera philoxeroides,-95.007644,35.434605
Alternanthera philoxeroides,120.136908,23.22105
Alternanthera philoxeroides,145.223832,-37.947246
Alternanthera philoxeroides,-121.17605,37.593444
Alternanthera philoxeroides,-95.993333,32.355278
Alternanthera philoxeroides,120.3725,23.7825
Alternanthera philoxeroides,120.176389,23.003056
Alternanthera philoxeroides,120.481389,24.126667
Alternanthera philoxeroides,120.533056,24.031944
Alternanthera philoxeroides,120.636389,22.684167
Alternanthera philoxeroides,120.19564,23.60927
Alternanthera philoxeroides,121.929722,25.000278
Alternanthera philoxeroides,-90.632582,33.440777
Alternanthera philoxeroides,-89.607696,34.226522
Alternanthera philoxeroides,-87.3966,30.38571
Alternanthera philoxeroides,-81.365233,28.622442
Alternanthera philoxeroides,-91.878326,30.038403
Alternanthera philoxeroides,-94.960794,32.555158
Alternanthera philoxeroides,-76.074844,35.485038
Alternanthera philoxeroides,-88.872193,35.992223
Alternanthera philoxeroides,114.123667,33.584642
Alternanthera philoxeroides,121.539428,25.297087
Alternanthera philoxeroides,120.418115,36.206249
Alternanthera philoxeroides,120.214547,23.542919
Alternanthera philoxeroides,-81.338662,28.986088
Alternanthera philoxeroides,-94.565271,32.275074
Alternanthera philoxeroides,120.554184,24.32354
Alternanthera philoxeroides,-89.935622,35.197088
Alternanthera philoxeroides,-90.71941,35.154969
Alternanthera philoxeroides,-95.260319,32.634999
Alternanthera philoxeroides,-94.004928,30.918475
Alternanthera philoxeroides,-93.105004,31.748418
Alternanthera philoxeroides,-82.231239,27.287111
Alternanthera philoxeroides,121.828587,24.618898
Alternanthera philoxeroides,120.395753,23.733065
Alternanthera philoxeroides,-86.876259,33.103512
Alternanthera philoxeroides,-79.000956,35.792329
Alternanthera philoxeroides,-84.214472,33.862646
Alternanthera philoxeroides,121.499542,24.774664
Alternanthera philoxeroides,120.426317,23.806033
Alternanthera philoxeroides,-96.500889,32.612859
Alternanthera philoxeroides,-84.335878,33.680319
Alternanthera philoxeroides,-91.43345,31.351942
Alternanthera philoxeroides,-88.638953,30.398019
Alternanthera philoxeroides,-89.994189,29.941735
Alternanthera philoxeroides,121.3419,25.016976
Alternanthera philoxeroides,-88.925526,30.409207
Alternanthera philoxeroides,-89.15278,30.35028
Alternanthera philoxeroides,-89.04389,30.38167
Alternanthera philoxeroides,140.6488,35.86778
Alternanthera philoxeroides,-95.659998,29.636594
Alternanthera philoxeroides,-91.930962,30.402291
Alternanthera philoxeroides,-97.138865,32.758138
Alternanthera philoxeroides,-91.596775,30.056128
Alternanthera philoxeroides,120.632278,23.604318
Alternanthera philoxeroides,-97.084774,33.089225
Alternanthera philoxeroides,121.854845,25.112556
Alternanthera philoxeroides,-91.433453,31.319714
Alternanthera philoxeroides,120.682613,36.363556
Alternanthera philoxeroides,118.978988,31.487192
Alternanthera philoxeroides,-98.53763,29.42601
Alternanthera philoxeroides,102.568685,25.368228
Alternanthera philoxeroides,-95.427513,30.250972
Alternanthera philoxeroides,150.69513,-33.614997
Alternanthera philoxeroides,-81.38257,29.39478
Alternanthera philoxeroides,-97.243325,32.92677
Alternanthera philoxeroides,-81.087783,32.266308
Alternanthera philoxeroides,149.067222,-35.220278
Alternanthera philoxeroides,149.080677,-35.4224
Alternanthera philoxeroides,149.081467,-35.297444
Alternanthera philoxeroides,149.09925,-35.289528
Alternanthera philoxeroides,148.943877,-35.439913
Alternanthera philoxeroides,121.43425,23.66234
Alternanthera philoxeroides,120.75393,24.35068
Alternanthera philoxeroides,120.84996,22.19891
Alternanthera philoxeroides,120.86564,24.42782
Alternanthera philoxeroides,120.54642,23.49386
Alternanthera philoxeroides,120.49305,22.91186
Alternanthera philoxeroides,120.73749,24.34104
Alternanthera philoxeroides,120.27965,22.8034
Alternanthera philoxeroides,120.86287,24.57977
Alternanthera philoxeroides,120.95251,24.46739
Alternanthera philoxeroides,120.54642,22.7818
